http://dbpedia.org/resource/Hakim_Warrick, http://dbpedia.org/resource/Phoenix_Suns, Power forward, 2.0574
http://dbpedia.org/resource/Kevin_Durant, http://dbpedia.org/resource/Oklahoma_City_Thunder, Small forward, 2.0574
http://dbpedia.org/resource/Kris_Humphries, http://dbpedia.org/resource/Brooklyn_Nets, Power forward, 2.0574
http://dbpedia.org/resource/Carlos_Boozer, http://dbpedia.org/resource/Chicago_Bulls, Power forward, 2.0574
http://dbpedia.org/resource/Patrick_Patterson_(basketball), http://dbpedia.org/resource/Houston_Rockets, Power forward / Center, 2.0574
http://dbpedia.org/resource/Boris_Diaw, http://dbpedia.org/resource/San_Antonio_Spurs, Power forward / Center, 2.032
http://dbpedia.org/resource/Trevor_Ariza, http://dbpedia.org/resource/New_Orleans_Hornets, Small forward / Shooting guard, 2.032
http://dbpedia.org/resource/Carmelo_Anthony, http://dbpedia.org/resource/New_York_Knicks, Small forward, 2.032
http://dbpedia.org/resource/Derrick_Brown_(basketball), http://dbpedia.org/resource/Charlotte_Bobcats, Small forward / Power forward, 2.032
http://dbpedia.org/resource/Josh_Childress, http://dbpedia.org/resource/Phoenix_Suns, Small forward / Power forward, 2.032
http://dbpedia.org/resource/Kenneth_Faried, http://dbpedia.org/resource/Denver_Nuggets, Power forward, 2.032
http://dbpedia.org/resource/Luc_Mbah_a_Moute, http://dbpedia.org/resource/Milwaukee_Bucks, Small forward / Power forward, 2.032
http://dbpedia.org/resource/Derrick_Williams_(basketball), http://dbpedia.org/resource/Minnesota_Timberwolves, Small forward / Power forward, 2.032
http://dbpedia.org/resource/Jamario_Moon, http://dbpedia.org/resource/Charlotte_Bobcats, Small forward, 2.032
http://dbpedia.org/resource/James_Singleton_(basketball), http://dbpedia.org/resource/Washington_Wizards, Small forward / Power forward, 2.032
http://dbpedia.org/resource/Lance_Thomas, http://dbpedia.org/resource/New_Orleans_Hornets, Forward, 2.032
http://dbpedia.org/resource/Linas_Kleiza, http://dbpedia.org/resource/Toronto_Raptors, Small forward, 2.032
http://dbpedia.org/resource/Paul_George_(basketball), http://dbpedia.org/resource/Indiana_Pacers, Small forward/Shooting guard, 2.032
http://dbpedia.org/resource/Reggie_Evans, http://dbpedia.org/resource/Los_Angeles_Clippers, Power forward, 2.032
http://dbpedia.org/resource/Shane_Battier, http://dbpedia.org/resource/Miami_Heat, Small forward / Shooting guard, 2.032
http://dbpedia.org/resource/Tyler_Honeycutt, http://dbpedia.org/resource/Sacramento_Kings, Small forward, 2.032
http://dbpedia.org/resource/Wayne_Englestad, http://dbpedia.org/resource/Denver_Nuggets, forward, 2.032
http://dbpedia.org/resource/Tobias_Harris, http://dbpedia.org/resource/Milwaukee_Bucks, Forward, 2.032
http://dbpedia.org/resource/Thaddeus_Young, http://dbpedia.org/resource/Philadelphia_76ers, Forward, 2.032
http://dbpedia.org/resource/Anthony_Tolliver, http://dbpedia.org/resource/Minnesota_Timberwolves, Power Forward, 2.032
http://dbpedia.org/resource/Brian_Cardinal, http://dbpedia.org/resource/Dallas_Mavericks, Forward, 2.032
http://dbpedia.org/resource/Danny_Granger, http://dbpedia.org/resource/Indiana_Pacers, Small forward, 2.032
http://dbpedia.org/resource/Eduardo_N%C3%A1jera, http://dbpedia.org/resource/Charlotte_Bobcats, Power forward / Small forward, 2.032
http://dbpedia.org/resource/James_Jones_(basketball_player), http://dbpedia.org/resource/Miami_Heat, Small forward, 2.032
http://dbpedia.org/resource/Udonis_Haslem, http://dbpedia.org/resource/Miami_Heat, Power forward, 2.032
http://dbpedia.org/resource/Gerald_Green, http://dbpedia.org/resource/Brooklyn_Nets, Shooting guard / Small forward, 2.032
http://dbpedia.org/resource/Luke_Walton, http://dbpedia.org/resource/Cleveland_Cavaliers, Small forward, 2.032
http://dbpedia.org/resource/Brandon_Bass, http://dbpedia.org/resource/Boston_Celtics, Power forward, 2.032
http://dbpedia.org/resource/Wilson_Chandler, http://dbpedia.org/resource/Denver_Nuggets, Small forward / Shooting guard, 2.032
http://dbpedia.org/resource/LeBron_James, http://dbpedia.org/resource/Miami_Heat, Small forward, 2.032
http://dbpedia.org/resource/Nicolas_Batum, http://dbpedia.org/resource/Portland_Trail_Blazers, Small forward / Shooting guard, 2.032
http://dbpedia.org/resource/Richard_Hamilton_(basketball), http://dbpedia.org/resource/Chicago_Bulls, Shooting guard / Small forward, 2.0066
http://dbpedia.org/resource/Shaun_Livingston, http://dbpedia.org/resource/Milwaukee_Bucks, Point guard / Shooting guard, 2.0066
http://dbpedia.org/resource/Kyle_Korver, http://dbpedia.org/resource/Chicago_Bulls, Shooting guard / Small forward, 2.0066
http://dbpedia.org/resource/Metta_World_Peace, http://dbpedia.org/resource/Los_Angeles_Lakers, Small forward, 2.0066
http://dbpedia.org/resource/Richard_Jefferson, http://dbpedia.org/resource/Golden_State_Warriors, Small forward, 2.0066
http://dbpedia.org/resource/Ryan_Gomes, http://dbpedia.org/resource/Los_Angeles_Clippers, Small forward / Power forward, 2.0066
http://dbpedia.org/resource/Martell_Webster, http://dbpedia.org/resource/Minnesota_Timberwolves, Shooting guard / Small forward, 2.0066
http://dbpedia.org/resource/Jimmy_Butler_(basketball), http://dbpedia.org/resource/Chicago_Bulls, Small Forward / Shooting Guard, 2.0066
http://dbpedia.org/resource/Chase_Budinger, http://dbpedia.org/resource/Houston_Rockets, Small forward, 2.0066
http://dbpedia.org/resource/Damion_James, http://dbpedia.org/resource/Brooklyn_Nets, Small Forward, 2.0066
http://dbpedia.org/resource/DeJuan_Blair, http://dbpedia.org/resource/San_Antonio_Spurs, Power Forward/Center, 2.0066
http://dbpedia.org/resource/Gerald_Wallace, http://dbpedia.org/resource/Brooklyn_Nets, Small Forward, 2.0066
http://dbpedia.org/resource/Jared_Dudley, http://dbpedia.org/resource/Phoenix_Suns, Small forward / Shooting guard, 2.0066
http://dbpedia.org/resource/Jason_Maxiell, http://dbpedia.org/resource/Detroit_Pistons, Power forward, 2.0066
http://dbpedia.org/resource/Jon_Brockman, http://dbpedia.org/resource/Milwaukee_Bucks, Power Forward, 2.0066
http://dbpedia.org/resource/Jordan_Hamilton, http://dbpedia.org/resource/Denver_Nuggets, Small forward / Shooting guard, 2.0066
http://dbpedia.org/resource/Shawn_Marion, http://dbpedia.org/resource/Dallas_Mavericks, Small forward / Shooting guard, 2.0066
http://dbpedia.org/resource/Wesley_Johnson_(basketball), http://dbpedia.org/resource/Minnesota_Timberwolves, Shooting Guard / Small Forward, 2.0066
http://dbpedia.org/resource/Christian_Eyenga, http://dbpedia.org/resource/Los_Angeles_Lakers, Small Forward / Shooting Guard, 2.0066
http://dbpedia.org/resource/DeMar_DeRozan, http://dbpedia.org/resource/Toronto_Raptors, Shooting Guard, 2.0066
http://dbpedia.org/resource/Francisco_Garc%C3%ADa, http://dbpedia.org/resource/Sacramento_Kings, Guard–Forward, 2.0066
http://dbpedia.org/resource/Thabo_Sefolosha, http://dbpedia.org/resource/Oklahoma_City_Thunder, Guard/Forward, 2.0066
http://dbpedia.org/resource/Luke_Harangody, http://dbpedia.org/resource/Cleveland_Cavaliers, Forward, 2.0066
http://dbpedia.org/resource/Derrick_Byars, http://dbpedia.org/resource/San_Antonio_Spurs, Small forward / Shooting guard, 2.0066
http://dbpedia.org/resource/Evan_Turner, http://dbpedia.org/resource/Philadelphia_76ers, Guard / Small forward, 2.0066
http://dbpedia.org/resource/Matt_Barnes, http://dbpedia.org/resource/Los_Angeles_Lakers, Small forward, 2.0066
http://dbpedia.org/resource/Ronnie_Brewer, http://dbpedia.org/resource/Chicago_Bulls, Shooting guard / Small forward, 2.0066
http://dbpedia.org/resource/Caron_Butler, http://dbpedia.org/resource/Los_Angeles_Clippers, Small Forward, 2.0066
http://dbpedia.org/resource/Kevin_Martin_(basketball), http://dbpedia.org/resource/Houston_Rockets, Shooting guard / Small forward, 2.0066
http://dbpedia.org/resource/Sasha_Pavlovi%C4%87, http://dbpedia.org/resource/Boston_Celtics, Small forward / Shooting guard, 2.0066
http://dbpedia.org/resource/Craig_Smith, http://dbpedia.org/resource/Portland_Trail_Blazers, Power forward, 2.0066
http://dbpedia.org/resource/Gary_Forbes, http://dbpedia.org/resource/Toronto_Raptors, Small forward, 2.0066
http://dbpedia.org/resource/Kobe_Bryant, http://dbpedia.org/resource/Los_Angeles_Lakers, Shooting guard, 1.9812
http://dbpedia.org/resource/Michael_Redd, http://dbpedia.org/resource/Phoenix_Suns, Shooting guard, 1.9812
http://dbpedia.org/resource/Rudy_Fern%C3%A1ndez_(basketball), http://dbpedia.org/resource/Denver_Nuggets, Shooting guard / Small forward, 1.9812
http://dbpedia.org/resource/Terrence_Williams, http://dbpedia.org/resource/Sacramento_Kings, Small forward / Shooting guard, 1.9812
http://dbpedia.org/resource/Alonzo_Gee, http://dbpedia.org/resource/Cleveland_Cavaliers, Small forward / Shooting guard, 1.9812
http://dbpedia.org/resource/Chuck_Hayes, http://dbpedia.org/resource/Sacramento_Kings, Center / Power forward, 1.9812
http://dbpedia.org/resource/Dahntay_Jones, http://dbpedia.org/resource/Indiana_Pacers, Shooting guard / Small forward, 1.9812
http://dbpedia.org/resource/Matt_Carroll_(basketball), http://dbpedia.org/resource/Charlotte_Bobcats, Shooting Guard, 1.9812
http://dbpedia.org/resource/Reggie_Williams_(basketball,_born_1986), http://dbpedia.org/resource/Charlotte_Bobcats, Small forward / Shooting guard, 1.9812
http://dbpedia.org/resource/DeAndre_Liggins, http://dbpedia.org/resource/Orlando_Magic, Shooting Guard, 1.9812
http://dbpedia.org/resource/Julyan_Stone, http://dbpedia.org/resource/Denver_Nuggets, Shooting guard / Small forward, 1.9812
http://dbpedia.org/resource/Greivis_V%C3%A1squez, http://dbpedia.org/resource/New_Orleans_Hornets, Point guard / Shooting guard, 1.9812
http://dbpedia.org/resource/Anthony_Parker, http://dbpedia.org/resource/Cleveland_Cavaliers, Shooting Guard/Small Forward, 1.9812
http://dbpedia.org/resource/Corey_Maggette, http://dbpedia.org/resource/Charlotte_Bobcats, Small forward / Shooting guard, 1.9812
http://dbpedia.org/resource/Damien_Wilkins, http://dbpedia.org/resource/Detroit_Pistons, Small forward / Shooting guard, 1.9812
http://dbpedia.org/resource/John_Salmons, http://dbpedia.org/resource/Sacramento_Kings, Shooting guard / Small forward, 1.9812
http://dbpedia.org/resource/Marquis_Daniels, http://dbpedia.org/resource/Boston_Celtics, Shooting guard / Small forward, 1.9812
http://dbpedia.org/resource/Micka%C3%ABl_Pi%C3%A9trus, http://dbpedia.org/resource/Boston_Celtics, Small forward / Shooting guard, 1.9812
http://dbpedia.org/resource/Morris_Almond, http://dbpedia.org/resource/Washington_Wizards, Small forward / Shooting guard, 1.9812
http://dbpedia.org/resource/Jason_Richardson, http://dbpedia.org/resource/Orlando_Magic, Shooting guard, 1.9812
http://dbpedia.org/resource/Carlos_Delfino, http://dbpedia.org/resource/Milwaukee_Bucks, Small forward / Shooting guard, 1.9812
http://dbpedia.org/resource/Manu_Gin%C3%B3bili, http://dbpedia.org/resource/San_Antonio_Spurs, Shooting guard, 1.9812
http://dbpedia.org/resource/Lazar_Hayward, http://dbpedia.org/resource/Oklahoma_City_Thunder, Small forward, 1.9812
http://dbpedia.org/resource/Quentin_Richardson, http://dbpedia.org/resource/Orlando_Magic, Small forward, 1.9812
http://dbpedia.org/resource/Andre_Iguodala, http://dbpedia.org/resource/Philadelphia_76ers, Shooting guard / Small forward, 1.9812
http://dbpedia.org/resource/Tyreke_Evans, http://dbpedia.org/resource/Sacramento_Kings, Guard / Small forward, 1.9812
http://dbpedia.org/resource/Ray_Allen, http://dbpedia.org/resource/Boston_Celtics, Shooting guard, 1.9558
http://dbpedia.org/resource/Jamal_Crawford, http://dbpedia.org/resource/Portland_Trail_Blazers, Guard, 1.9558
http://dbpedia.org/resource/Arron_Afflalo, http://dbpedia.org/resource/Denver_Nuggets, Shooting guard, 1.9558
http://dbpedia.org/resource/Courtney_Lee, http://dbpedia.org/resource/Houston_Rockets, Shooting guard/Small forward, 1.9558
http://dbpedia.org/resource/Dominique_Jones, http://dbpedia.org/resource/Dallas_Mavericks, Shooting Guard, 1.9558
http://dbpedia.org/resource/Gerald_Henderson,_Jr., http://dbpedia.org/resource/Charlotte_Bobcats, Shooting guard / Small forward, 1.9558
http://dbpedia.org/resource/Cory_Higgins, http://dbpedia.org/resource/Charlotte_Bobcats, Combo guard, 1.9558
http://dbpedia.org/resource/Daequan_Cook, http://dbpedia.org/resource/Oklahoma_City_Thunder, Shooting guard / Small forward, 1.9558
http://dbpedia.org/resource/Malcolm_Lee_(basketball), http://dbpedia.org/resource/Minnesota_Timberwolves, Shooting guard, 1.9558
http://dbpedia.org/resource/MarShon_Brooks, http://dbpedia.org/resource/Brooklyn_Nets, Shooting guard / Small forward, 1.9558
